"gene_id","seqnames","start","end","gene_length","cds_count"
"AL5G33080","scaffold_5",18377197,18380247,3051,2
"AL5G33090","scaffold_5",18381154,18382090,937,1
"AL5G33100","scaffold_5",18386481,18388159,1679,1
"AL5G33110","scaffold_5",18394388,18395443,1056,1
"AL5G33130","scaffold_5",18398037,18398974,938,1
"AL5G33160","scaffold_5",18401983,18404386,2404,4
"AL5G33170","scaffold_5",18404407,18405472,1066,1
"AL5G33180","scaffold_5",18410915,18412044,1130,1
"AL5G33190","scaffold_5",18412429,18413302,874,1
"AL5G33200","scaffold_5",18418152,18421413,3262,3
"AL5G33210","scaffold_5",18428244,18429811,1568,1
"AL5G33220","scaffold_5",18434744,18436198,1455,2
"AL5G33230","scaffold_5",18438310,18438980,671,1
"AL5G33240","scaffold_5",18443076,18443883,808,1
"AL5G33250","scaffold_5",18450867,18451803,937,1
"AL5G33260","scaffold_5",18452365,18453613,1249,1
"AL5G33300","scaffold_5",18456925,18457945,1021,1
"AL5G33310","scaffold_5",18461057,18461931,875,1
"AL5G33320","scaffold_5",18463823,18465575,1753,4
"AL5G33330","scaffold_5",18466654,18467155,502,1
"AL5G33350","scaffold_5",18472070,18474069,2000,5
"AL5G33360","scaffold_5",18474286,18475770,1485,6
"AL5G33370","scaffold_5",18476717,18478003,1287,2
"AL5G33380","scaffold_5",18478166,18480679,2514,5
"AL5G33390","scaffold_5",18481102,18483280,2179,3
"AL5G33400","scaffold_5",18483618,18484232,615,2
"AL5G33410","scaffold_5",18484525,18485546,1022,2
"AL5G33420","scaffold_5",18485550,18491133,5584,16
"AL5G33430","scaffold_5",18491941,18495277,3337,8
"AL5G33440","scaffold_5",18511866,18512079,214,1
"AL5G33450","scaffold_5",18518389,18520142,1754,3
"AL5G33460","scaffold_5",18520367,18523728,3362,4
"AL5G33470","scaffold_5",18532217,18533609,1393,1
"AL5G33480","scaffold_5",18536164,18537897,1734,2
"AL5G33490","scaffold_5",18542632,18543900,1269,3
"AL5G33500","scaffold_5",18545818,18546429,612,1
"AL5G33510","scaffold_5",18548336,18548937,602,2
"AL5G33520","scaffold_5",18548993,18552415,3423,7
"AL5G33530","scaffold_5",18553278,18554352,1075,1
"AL5G33550","scaffold_5",18558128,18559932,1805,1
"AL5G33560","scaffold_5",18561646,18565195,3550,6
"AL5G33570","scaffold_5",18567080,18567597,518,1
"AL3G52480","scaffold_5",18568705,18569542,838,1
"AL5G33580","scaffold_5",18572600,18573908,1309,1
"AL5G33590","scaffold_5",18573985,18577010,3026,6
"AL5G33600","scaffold_5",18578152,18581225,3074,6
"AL5G33620","scaffold_5",18591358,18595750,4393,12
"AL5G33630","scaffold_5",18595758,18596831,1074,3
"AL5G33640","scaffold_5",18597267,18600004,2738,9
"AL5G33650","scaffold_5",18605603,18608702,3100,10
"AL5G33660","scaffold_5",18612550,18616763,4214,2
"AL5G33670","scaffold_5",18617984,18619408,1425,3
"AL5G33680","scaffold_5",18621323,18622439,1117,4
"AL5G33690","scaffold_5",18622492,18624256,1765,6
"AL5G33700","scaffold_5",18624548,18626923,2376,4
"AL5G33710","scaffold_5",18636076,18637981,1906,4
"AL5G33720","scaffold_5",18638822,18640653,1832,3
"AL5G33730","scaffold_5",18641799,18644880,3082,13
"AL5G33740","scaffold_5",18646608,18648897,2290,1
"AL5G33760","scaffold_5",18650109,18653301,3193,13
"AL5G33770","scaffold_5",18655984,18656865,882,1
"AL5G33780","scaffold_5",18657395,18659578,2184,3
"AL5G33790","scaffold_5",18662352,18665053,2702,6
"AL5G33800","scaffold_5",18666996,18670594,3599,16
"AL5G33810","scaffold_5",18673350,18675312,1963,3
"AL5G33820","scaffold_5",18679221,18680662,1442,2
"AL5G33850","scaffold_5",18683422,18684784,1363,5
"AL5G33860","scaffold_5",18685058,18687539,2482,4
"AL5G33870","scaffold_5",18687620,18689502,1883,3
"AL4G44530","scaffold_5",18693389,18693675,287,1
"AL5G33880","scaffold_5",18693953,18694731,779,3
"AL5G33910","scaffold_5",18695101,18696047,947,1
"AL5G33920","scaffold_5",18696628,18697434,807,1
"AL5G33930","scaffold_5",18698231,18699168,938,2
"AL5G33940","scaffold_5",18700713,18701142,430,2
"AL5G33950","scaffold_5",18704006,18704841,836,2
"AL5G33960","scaffold_5",18706323,18707048,726,2
"AL1G33770","scaffold_5",18710425,18711121,697,3
"AL5G33970","scaffold_5",18711732,18717062,5331,15
"AL5G33980","scaffold_5",18717211,18719104,1894,5
"AL5G33990","scaffold_5",18722503,18725433,2931,8
"AL5G34000","scaffold_5",18725441,18727205,1765,7
"AL5G34010","scaffold_5",18727380,18730011,2632,9
"AL5G34020","scaffold_5",18730247,18732254,2008,4
"AL5G34030","scaffold_5",18732491,18734083,1593,1
"AL5G34040","scaffold_5",18737220,18738894,1675,1
"AL5G34050","scaffold_5",18738986,18741410,2425,5
"AL5G34060","scaffold_5",18741790,18746352,4563,17
"AL5G34070","scaffold_5",18749130,18753177,4048,7
"AL5G34080","scaffold_5",18753799,18755107,1309,4
"AL5G34090","scaffold_5",18755612,18757419,1808,6
"AL5G34100","scaffold_5",18757597,18758348,752,3
"AL5G34110","scaffold_5",18759041,18762681,3641,9
"AL5G34120","scaffold_5",18770598,18770811,214,1
"AL5G34130","scaffold_5",18778002,18778974,973,2
"AL5G34140","scaffold_5",18779028,18779765,738,1
"AL5G34150","scaffold_5",18780443,18783900,3458,5
"AL5G34160","scaffold_5",18786881,18787442,562,1
"AL5G34170","scaffold_5",18788145,18790785,2641,2
"AL5G34180","scaffold_5",18794339,18798036,3698,7
"AL5G34190","scaffold_5",18799792,18801719,1928,2
"AL5G34200","scaffold_5",18802689,18804589,1901,2
"AL5G34220","scaffold_5",18810977,18812740,1764,3
"AL5G34230","scaffold_5",18813228,18816494,3267,8
"AL5G34240","scaffold_5",18816931,18818196,1266,1
"AL5G34250","scaffold_5",18818342,18820344,2003,5
"AL5G34260","scaffold_5",18821480,18824066,2587,3
"AL5G34270","scaffold_5",18827234,18830549,3316,1
"AL5G34280","scaffold_5",18830556,18831846,1291,2
"AL5G34290","scaffold_5",18832357,18834902,2546,1
"AL5G34300","scaffold_5",18835796,18839846,4051,11
"AL5G34310","scaffold_5",18840940,18842077,1138,1
"AL5G34320","scaffold_5",18842791,18845050,2260,1
"AL5G34330","scaffold_5",18845088,18847200,2113,3
"AL5G34340","scaffold_5",18848217,18850104,1888,4
"AL5G34350","scaffold_5",18855824,18856681,858,1
"AL5G34360","scaffold_5",18856849,18858868,2020,1
"AL5G34370","scaffold_5",18858928,18861918,2991,7
"AL5G34380","scaffold_5",18866574,18868809,2236,4
"AL5G34390","scaffold_5",18869953,18870688,736,2
"AL5G34400","scaffold_5",18871867,18878405,6539,23
"AL53U10060","scaffold_5",18878697,18879101,405,1
"AL5G34410","scaffold_5",18879678,18881511,1834,4
"AL5G34420","scaffold_5",18881608,18884133,2526,5
"AL5G34430","scaffold_5",18884287,18886837,2551,1
"AL5G34440","scaffold_5",18888661,18891560,2900,7
"AL5G34450","scaffold_5",18892450,18894054,1605,3
"AL5G34460","scaffold_5",18894059,18898236,4178,5
"AL5G34470","scaffold_5",18907741,18908938,1198,4
"AL5G34480","scaffold_5",18909205,18911187,1983,2
"AL5G34490","scaffold_5",18911900,18913337,1438,1
"AL5G34500","scaffold_5",18913404,18916933,3530,12
"AL5G34510","scaffold_5",18917139,18919693,2555,9
"AL5G34520","scaffold_5",18919706,18925532,5827,20
"AL5G34530","scaffold_5",18926358,18927420,1063,1
"AL5G34550","scaffold_5",18928698,18929455,758,1
"AL5G34560","scaffold_5",18929469,18931836,2368,8
"AL5G34570","scaffold_5",18934405,18937481,3077,8
"AL5G34580","scaffold_5",18937880,18940161,2282,2
"AL5G34590","scaffold_5",18940503,18941144,642,1
"AL5G34600","scaffold_5",18942464,18944180,1717,2
"AL5G34610","scaffold_5",18948296,18950773,2478,1
"AL5G34640","scaffold_5",18953422,18955456,2035,2
"AL5G34650","scaffold_5",18955609,18960872,5264,19
"AL5G34660","scaffold_5",18962240,18963465,1226,2
"AL5G34670","scaffold_5",18963581,18966068,2488,1
"AL5G34680","scaffold_5",18966682,18969029,2348,3
"AL5G34690","scaffold_5",18971640,18976092,4453,5
"AL5G34700","scaffold_5",18979747,18980582,836,1
"AL5G34720","scaffold_5",18981210,18982565,1356,2
"AL5G34730","scaffold_5",18982854,18985186,2333,4
"AL5G34740","scaffold_5",18985457,18989969,4513,16
"AL5G34750","scaffold_5",18991308,18992140,833,2
"AL5G34770","scaffold_5",18992651,18995290,2640,5
"AL5G34790","scaffold_5",18999982,19002479,2498,6
"AL5G34800","scaffold_5",19002536,19004808,2273,1
"AL6G26450","scaffold_5",19009500,19011325,1826,3
"AL5G34810","scaffold_5",19015085,19015669,585,1
"AL5G34820","scaffold_5",19016400,19019567,3168,10
"AL5G34830","scaffold_5",19019671,19020866,1196,3
"AL5G34840","scaffold_5",19021096,19022975,1880,2
"AL5G34850","scaffold_5",19023161,19024620,1460,5
"AL5G34860","scaffold_5",19024847,19027024,2178,7
"AL5G34870","scaffold_5",19027052,19028121,1070,3
"AL5G34880","scaffold_5",19028484,19030898,2415,12
"AL5G34890","scaffold_5",19031966,19035038,3073,9
"AL5G34900","scaffold_5",19035803,19036322,520,1
"AL5G34910","scaffold_5",19038697,19043099,4403,13
"AL5G34920","scaffold_5",19043303,19046057,2755,7
"AL5G34930","scaffold_5",19049934,19051784,1851,1
"AL5G34940","scaffold_5",19053219,19055591,2373,9
"AL5G34950","scaffold_5",19055695,19058562,2868,4
"AL5G34970","scaffold_5",19064087,19066288,2202,9
"AL5G34980","scaffold_5",19066389,19067237,849,2
"AL5G34990","scaffold_5",19069112,19070805,1694,4
"AL5G35000","scaffold_5",19078406,19080380,1975,5
"AL5G35010","scaffold_5",19083485,19088151,4667,20
"AL5G35020","scaffold_5",19089815,19092458,2644,11
"AL5G35030","scaffold_5",19095648,19098429,2782,9
"AL5G35040","scaffold_5",19100022,19101374,1353,3
"AL5G35050","scaffold_5",19102451,19104356,1906,2
"AL5G35060","scaffold_5",19105964,19107799,1836,4
"AL5G35070","scaffold_5",19107819,19110090,2272,7
"AL5G35080","scaffold_5",19113013,19114393,1381,1
"AL5G35090","scaffold_5",19114400,19115504,1105,1
"AL5G35100","scaffold_5",19115619,19117391,1773,2
"AL5G35120","scaffold_5",19121388,19125347,3960,8
"AL5G35130","scaffold_5",19126274,19128667,2394,9
"AL5G35140","scaffold_5",19128673,19129921,1249,4
"AL5G35150","scaffold_5",19130270,19132174,1905,2
"AL5G35160","scaffold_5",19132419,19133330,912,5
"AL5G35170","scaffold_5",19133757,19134169,413,1
"AL5G35180","scaffold_5",19134813,19137769,2957,3
"AL5G35190","scaffold_5",19141014,19143205,2192,3
"AL5G35200","scaffold_5",19144575,19146609,2035,3
"AL5G35210","scaffold_5",19147123,19150081,2959,13
"AL5G35220","scaffold_5",19150359,19151965,1607,4
"AL5G35230","scaffold_5",19151999,19154728,2730,8
"AL5G35240","scaffold_5",19155661,19156580,920,1
"AL5G35250","scaffold_5",19157482,19158431,950,2
"AL5G35260","scaffold_5",19160659,19163314,2656,2
"AL5G35270","scaffold_5",19163741,19170672,6932,15
"AL5G35280","scaffold_5",19172941,19174364,1424,3
"AL5G35290","scaffold_5",19174369,19177086,2718,9
"AL5G35300","scaffold_5",19178131,19179957,1827,5
"AL5G35310","scaffold_5",19180047,19183466,3420,8
"AL5G35320","scaffold_5",19184767,19197165,12399,28
"AL5G35330","scaffold_5",19197459,19199024,1566,3
"AL5G35350","scaffold_5",19201498,19203981,2484,4
"AL5G35360","scaffold_5",19204350,19206582,2233,6
"AL5G35370","scaffold_5",19208760,19212805,4046,7
"AL5G35380","scaffold_5",19213280,19215423,2144,7
"AL5G35390","scaffold_5",19216715,19221339,4625,7
"AL5G35410","scaffold_5",19225566,19226427,862,1
"AL5G35420","scaffold_5",19226516,19230230,3715,7
"AL5G35430","scaffold_5",19230617,19233298,2682,8
"AL5G35440","scaffold_5",19234267,19235547,1281,2
"AL5G35450","scaffold_5",19237475,19240071,2597,3
"AL5G35460","scaffold_5",19242580,19243304,725,2
"AL7G30150","scaffold_5",19243510,19248452,4943,4
"AL5G35470","scaffold_5",19249553,19250813,1261,2
"AL5G35480","scaffold_5",19250838,19251886,1049,2
"AL5G35490","scaffold_5",19251998,19260561,8564,17
"AL5G35500","scaffold_5",19261897,19265359,3463,6
"AL5G35510","scaffold_5",19265371,19270914,5544,8
"AL5G35520","scaffold_5",19271727,19273898,2172,6
"AL5G35530","scaffold_5",19274393,19277160,2768,5
"AL5G35540","scaffold_5",19277433,19279160,1728,4
"AL5G35550","scaffold_5",19279175,19283008,3834,7
"AL5G35560","scaffold_5",19290873,19294224,3352,10
"AL5G35570","scaffold_5",19295607,19297285,1679,5
"AL5G35580","scaffold_5",19298289,19299753,1465,5
"AL5G35590","scaffold_5",19300181,19300486,306,2
"AL5G35600","scaffold_5",19300876,19301608,733,2
"AL5G35610","scaffold_5",19301732,19304136,2405,1
"AL5G35620","scaffold_5",19305668,19309008,3341,1
"AL5G35630","scaffold_5",19309931,19311227,1297,3
"AL5G35640","scaffold_5",19312831,19314231,1401,2
"AL5G35650","scaffold_5",19314319,19315815,1497,2
"AL6G49460","scaffold_5",19316781,19317026,246,1
"AL5G35660","scaffold_5",19318693,19319196,504,1
"AL5G35670","scaffold_5",19324488,19327105,2618,1
"AL5G35680","scaffold_5",19328684,19330937,2254,4
"AL5G35690","scaffold_5",19331448,19335628,4181,13
"AL5G35700","scaffold_5",19335908,19338119,2212,6
"AL5G35710","scaffold_5",19338335,19340712,2378,1
"AL5G35720","scaffold_5",19340918,19343261,2344,8
"AL5G35730","scaffold_5",19344265,19347440,3176,10
"AL5G35740","scaffold_5",19348115,19351576,3462,10
"AL5G35750","scaffold_5",19352622,19361052,8431,18
"AL5G35760","scaffold_5",19361525,19363178,1654,1
"AL5G35770","scaffold_5",19363817,19365440,1624,3
"AL5G35790","scaffold_5",19369297,19371620,2324,7
"AL5G35800","scaffold_5",19372183,19375389,3207,10
"AL5G35810","scaffold_5",19379382,19381602,2221,3
"AL5G35820","scaffold_5",19381785,19385978,4194,14
"AL5G35830","scaffold_5",19386381,19389818,3438,2
"AL5G35840","scaffold_5",19390659,19393997,3339,2
"AL4G26930","scaffold_5",19395613,19396164,552,2
"AL5G35850","scaffold_5",19401485,19403765,2281,6
"AL5G35860","scaffold_5",19406641,19409474,2834,2
"AL5G35870","scaffold_5",19409487,19412942,3456,4
"AL5G35880","scaffold_5",19413761,19417946,4186,15
"AL5G35890","scaffold_5",19427963,19430389,2427,2
"AL5G35900","scaffold_5",19440371,19442743,2373,4
"AL5G35910","scaffold_5",19443531,19445114,1584,2
"AL5G35920","scaffold_5",19445124,19448533,3410,12
"AL5G35930","scaffold_5",19453965,19454301,337,1
"AL5G35940","scaffold_5",19454805,19457741,2937,8
"AL5G35960","scaffold_5",19458194,19460814,2621,4
"AL5G35970","scaffold_5",19460823,19466828,6006,22
"AL5G35980","scaffold_5",19467023,19473785,6763,21
"AL5G35990","scaffold_5",19473805,19475429,1625,4
"AL5G36000","scaffold_5",19476556,19477868,1313,3
"AL5G36010","scaffold_5",19478411,19479277,867,1
"AL5G36020","scaffold_5",19479508,19481020,1513,2
"AL5G36030","scaffold_5",19481160,19484753,3594,4
"AL5G36040","scaffold_5",19484958,19487039,2082,2
"AL5G36050","scaffold_5",19489559,19491422,1864,4
"AL5G36060","scaffold_5",19494081,19496523,2443,2
"AL5G36070","scaffold_5",19500057,19503872,3816,12
"AL5G36080","scaffold_5",19517117,19519145,2029,7
"AL5G36090","scaffold_5",19521667,19524911,3245,1
"AL5G36100","scaffold_5",19525228,19528401,3174,7
"AL5G36110","scaffold_5",19537016,19539517,2502,8
"AL5G36120","scaffold_5",19539890,19542337,2448,7
"AL5G36130","scaffold_5",19542708,19544847,2140,8
"AL5G36140","scaffold_5",19545034,19551015,5982,18
"AL5G36150","scaffold_5",19554236,19556056,1821,6
"AL5G36160","scaffold_5",19556059,19557972,1914,9
"AL5G36170","scaffold_5",19558038,19560182,2145,2
"AL5G36180","scaffold_5",19560739,19564853,4115,4
"AL5G36190","scaffold_5",19565854,19569164,3311,7
"AL5G36200","scaffold_5",19569325,19573817,4493,15
"AL5G36210","scaffold_5",19575915,19578370,2456,1
"AL5G36220","scaffold_5",19579718,19582179,2462,1
"AL5G36230","scaffold_5",19583620,19586442,2823,1
"AL7G30480","scaffold_5",19588358,19589880,1523,3
"AL5G36240","scaffold_5",19591064,19592540,1477,4
"AL5G36250","scaffold_5",19594627,19597072,2446,1
"AL5G36260","scaffold_5",19599405,19601059,1655,5
"AL5G36270","scaffold_5",19601079,19603300,2222,1
"AL5G36280","scaffold_5",19605507,19613382,7876,4
"AL5G36290","scaffold_5",19613813,19615151,1339,4
"AL5G36310","scaffold_5",19615632,19617411,1780,7
"AL5G36322","scaffold_5",19618845,19620788,1944,8
"AL5G36324","scaffold_5",19623193,19625277,2085,3
"AL5G36330","scaffold_5",19625592,19627392,1801,2
"AL5G36340","scaffold_5",19630715,19632518,1804,3
"AL5G36350","scaffold_5",19635594,19636707,1114,1
"AL5G36360","scaffold_5",19642073,19643240,1168,3
"AL5G36370","scaffold_5",19651985,19653235,1251,3
"AL5G36390","scaffold_5",19653704,19654245,542,1
"AL5G36400","scaffold_5",19654915,19659207,4293,15
"AL5G36410","scaffold_5",19662045,19665869,3825,2
"AL5G36420","scaffold_5",19666126,19667720,1595,3
"AL5G36430","scaffold_5",19669450,19670533,1084,2
"AL5G36440","scaffold_5",19670535,19677062,6528,11
"AL5G36450","scaffold_5",19685688,19687296,1609,7
"AL5G36460","scaffold_5",19689910,19694682,4773,2
"AL5G36470","scaffold_5",19696260,19702488,6229,24
"AL3G40260","scaffold_5",19703276,19704693,1418,2
"AL5G36480","scaffold_5",19705627,19708453,2827,4
"AL5G36490","scaffold_5",19709820,19712266,2447,2
"AL5G36500","scaffold_5",19712361,19714458,2098,4
"AL5G36510","scaffold_5",19718212,19720372,2161,3
"AL5G36520","scaffold_5",19725135,19727309,2175,3
"AL5G36530","scaffold_5",19727691,19727802,112,0
"AL5G36540","scaffold_5",19729389,19730492,1104,3
"AL5G36550","scaffold_5",19730509,19733882,3374,11
"AL5G36560","scaffold_5",19735751,19740472,4722,8
"AL5G36570","scaffold_5",19744768,19745937,1170,1
"AL5G36580","scaffold_5",19746488,19748851,2364,2
"AL5G36590","scaffold_5",19750574,19753301,2728,9
"AL5G36600","scaffold_5",19755012,19757304,2293,6
"AL5G36610","scaffold_5",19757965,19760837,2873,5
"AL5G36620","scaffold_5",19761368,19763126,1759,5
"AL5G36630","scaffold_5",19763132,19768277,5146,11
"AL5G36640","scaffold_5",19769020,19771019,2000,6
"AL5G36650","scaffold_5",19771600,19772979,1380,3
"AL5G36660","scaffold_5",19775475,19779340,3866,11
"AL5G36670","scaffold_5",19784427,19793002,8576,1
"AL5G36690","scaffold_5",19797248,19798750,1503,5
"AL5G36700","scaffold_5",19798752,19801122,2371,8
"AL3G32130","scaffold_5",19802554,19803271,718,2
"AL5G36710","scaffold_5",19803742,19804968,1227,4
"AL5G36720","scaffold_5",19805129,19807510,2382,1
"AL5G36730","scaffold_5",19809759,19811469,1711,1
"AL5G36740","scaffold_5",19811508,19811817,310,2
"AL5G36750","scaffold_5",19813360,19813429,70,1
"AL5G36760","scaffold_5",19814122,19814615,494,1
"AL5G36770","scaffold_5",19818836,19821996,3161,10
"AL5G36790","scaffold_5",19826594,19827662,1069,3
"AL5G36800","scaffold_5",19843471,19845638,2168,7
"AL5G36810","scaffold_5",19845700,19847122,1423,2
"AL5G36820","scaffold_5",19847132,19852200,5069,20
"AL5G36830","scaffold_5",19860590,19863077,2488,7
"AL5G36840","scaffold_5",19863234,19866066,2833,15
"AL5G36850","scaffold_5",19866361,19869108,2748,7
"AL5G36860","scaffold_5",19869755,19871093,1339,7
"AL5G36870","scaffold_5",19873600,19875501,1902,5
"AL5G36880","scaffold_5",19876953,19878676,1724,2
"AL5G36890","scaffold_5",19879066,19881705,2640,7
"AL5G36900","scaffold_5",19883241,19883783,543,1
"AL5G36910","scaffold_5",19884879,19885415,537,1
"AL5G36920","scaffold_5",19887272,19887874,603,1
"AL5G36930","scaffold_5",19889119,19889972,854,2
"AL5G36940","scaffold_5",19890897,19892545,1649,4
"AL5G36950","scaffold_5",19903916,19905826,1911,2
"AL5G36960","scaffold_5",19911437,19913510,2074,2
"AL5G36970","scaffold_5",19920482,19922473,1992,2
"AL5G36980","scaffold_5",19926347,19928036,1690,2
"AL5G36990","scaffold_5",19928368,19930505,2138,2
"AL5G37000","scaffold_5",19955616,19956166,551,1
"AL5G37020","scaffold_5",19960338,19963073,2736,7
"AL5G37030","scaffold_5",19964196,19967426,3231,3
"AL5G37040","scaffold_5",19967747,19970524,2778,4
"AL5G37050","scaffold_5",19970645,19972734,2090,5
"AL5G37060","scaffold_5",19973037,19974738,1702,1
"AL5G37070","scaffold_5",19975579,19976151,573,1
"AL5G37090","scaffold_5",19976984,19979103,2120,8
"AL5G37100","scaffold_5",19979201,19980979,1779,2
"AL5G37110","scaffold_5",19981445,19982250,806,1
"AL5G37120","scaffold_5",19982539,19985109,2571,5
"AL5G37130","scaffold_5",19985192,19986574,1383,1
"AL5G37140","scaffold_5",19990074,19993911,3838,15
"AL5G37150","scaffold_5",19995047,19996114,1068,5
"AL5G37160","scaffold_5",19998031,20001109,3079,11
"AL5G37170","scaffold_5",20003894,20006174,2281,3
"AL5G37180","scaffold_5",20008069,20009320,1252,5
"AL5G19340","scaffold_5",20012628,20013286,659,2
"AL7G37380","scaffold_5",20057839,20058327,489,2
"AL5G37190","scaffold_5",20198028,20199865,1838,6
"AL5G37200","scaffold_5",20199983,20201769,1787,8
"AL5G37210","scaffold_5",20201899,20203614,1716,2
"AL5G37220","scaffold_5",20204231,20207089,2859,9
"AL5G37230","scaffold_5",20210481,20213453,2973,1
"AL5G37240","scaffold_5",20217681,20220269,2589,6
"AL5G37250","scaffold_5",20223314,20225976,2663,3
